	AAB_ddlogFC	AAB_FDR	ABB_ddlogFC	ABB_FDR	is_ChrR	sig_either
CR_02590C_A	-0.275239795735112	0.0776476061230089	-0.439473262765236	0.0067870641517457	True	True
C3_02640C_B	-0.194535372648886	0.0779462728147335	-0.192947327680375	0.0781370406337406	False	False
C3_07030C_B	0.189464991326294	0.0780858113268495	0.147562253885825	0.178929231272619	False	False
C2_10620W_A	-0.226238459403543	0.0782020530148251	-0.202134100008751	0.115077027976529	False	False
CR_00210W_A	0.446734006048759	0.0782977739316424	0.461037079618196	0.0655181597143214	True	False
CR_02500W_A	-0.515717615593638	0.0782977739316424	-0.273669624296014	0.419718243619691	True	False
CR_00650W_A	-0.752928126311731	0.0782977739316424	-0.451540152517446	0.308619981604257	True	False
C5_03640W_A	-0.425358309275727	0.0782977739316424	-0.59948394006273	0.0176524650881868	False	True
C3_04350C_A	-0.440776041219126	0.0783361828711778	-0.35531978801466	0.176337323045194	False	False
C1_11740W_A	-0.414936754094417	0.0783998768932422	-0.17431225621791	0.514944307036086	False	False
C3_05710W_B	-0.353579274493903	0.0783998768932422	-0.292827787634644	0.144789181400736	False	False
C6_02200C_B	-0.296645384990724	0.0783998768932422	-0.190127936909394	0.271869255036256	False	False
C1_01770W_B	-0.342976064631145	0.0783998768932422	-0.182742702725281	0.392551001961144	False	False
C5_04870W_A	-0.202255943442587	0.0783998768932422	-0.146626867023558	0.210807476236985	False	False
C4_00640W_A	1.01985411170482	0.0784345381791396	1.18805448976134	0.03866408167767	False	True
C4_01220C_A	-0.323509164034997	0.0784419093839539	-0.312642287918361	0.0962414841105296	False	False
C1_01720C_A	0.472436654144567	0.0784521379351887	0.196862374108552	0.525116584149878	False	False
CR_08480C_A	-0.333120940965463	0.0785158425044539	-0.367571128553826	0.0550835094771099	True	False
C3_07610W_A	-0.162377126981666	0.0785158425044539	-0.0591942344435176	0.56622807805473	False	False
C2_03790C_B	0.31912583504071	0.0785158425044539	0.403759946948672	0.0269705199320363	False	True
C2_05120C_B	-0.361583159686578	0.0786149140874473	-0.424946218900082	0.0542909271485667	False	False
C2_10640C_A	-0.288982475434972	0.0786149140874473	-0.251217211761962	0.140134500623017	False	False
CR_05470C_A	0.809918448682253	0.0787664330019448	1.00555818692505	0.0285683469066599	True	True
C1_12200W_A	-0.261649762260111	0.0788128087132002	-0.328630937032056	0.0301900020946534	False	True
C7_01520W_A	0.415919555100522	0.0789206619046011	0.395692972856961	0.0936703015538293	False	False
CR_09940W_A	-0.551186267766524	0.0789840111216515	-0.523485444833962	0.111571430376555	True	False
CR_10170C_A	-0.385664362561754	0.0791486316386054	-0.640959369562442	0.0062754512684484	True	True
C2_05570C_B	0.386969675912948	0.0794267111069444	0.414284798209133	0.0656213670493114	False	False
C1_05160C_B	0.230292785327391	0.0794267111069444	-0.0047621368928776	0.978073485887618	False	False
C2_09790W_A	-0.221559527707245	0.0794267111069444	-0.322667809805811	0.0135425231993636	False	True
C1_05380C_B	-0.25078562406215	0.0794267111069444	-0.345068859379191	0.0174278171425357	False	True
C1_05480C_A	-0.443926128726006	0.0794267111069444	-0.04154850833507	0.907921823362393	False	False
CR_00460C_B	0.604410564296924	0.0794267111069444	0.468334557843438	0.193886562049226	True	False
C3_03180C_B	-0.233360153400892	0.0794432197133472	0.0220269356038731	0.901956168347363	False	False
C1_02210W_B	0.234192460097354	0.0794640170524565	0.167130701164619	0.217843061532345	False	False
C2_09810C_B	-0.402096503465267	0.0795956621670687	-0.363833852028673	0.12096390273676	False	False
CR_10060W_B	-0.229986524139878	0.0797720608838714	-0.404588605859305	0.0034209293137476	True	True
C6_01160W_B	-0.565186020773698	0.079791401302403	-0.410294537632302	0.2273643045034	False	False
C1_05460W_A	0.168758303924141	0.0798364401682885	0.146649282559069	0.128232680830581	False	False
C6_01610W_B	-0.221980245425757	0.0799370087132983	-0.110959457415282	0.408161136779893	False	False
C1_04670W_B	0.287237420161678	0.0799370087132983	0.201634448344201	0.227333435483381	False	False
C5_02170C_A	0.207381287108158	0.0799370087132983	0.231579398501092	0.0500549466432386	False	False
C1_13210C_B	0.402851059651104	0.0799956221406376	0.597812483802037	0.0102707545542394	False	True
C3_07150C_B	-0.27910324077078	0.0800072987142795	-0.264730217196453	0.0995413794773837	False	False
C1_08680C_A	-0.240620196071511	0.0800186194542217	-0.171268329052944	0.229146897901031	False	False
C4_05790W_B	-0.332024830449656	0.0800186194542217	-0.474768315447021	0.0154017341902269	False	True
C2_05100C_A	0.26310881644956	0.0800186194542217	0.232027666779227	0.130857774759623	False	False
C5_02490C_B	0.297949162892643	0.0800559324705405	-0.0455921741142309	0.835025017688262	False	False
C4_00960W_B	0.352155206205319	0.0801112612198221	0.0549522765841085	0.825771585902521	False	False
C6_03090W_B	-0.569306093806259	0.0801659338222962	0.270049627385351	0.50464389985426	False	False
C2_02820C_A	-0.37391353812319	0.0802109331532872	-0.433521262557874	0.044582540366851	False	True
C7_03500W_B	-0.27647837037982	0.0802109331532872	-0.228584564179259	0.167776338806671	False	False
C1_06400C_A	-0.175143315481914	0.0802114334228441	-0.256117482629129	0.0126824128082804	False	True
C1_07050C_A	-0.225052215846168	0.0802782991126984	-0.275896987498648	0.0392081369323785	False	True
C5_00220W_A	-0.182722605018067	0.0802782991126984	-0.215062214551416	0.0398974022131016	False	True
CR_10710C_A	-0.304740195130189	0.0803774311319799	-0.248430156670988	0.174806636397902	True	False
C1_12650C_A	-0.237418095936515	0.0803774311319799	-0.263328020696128	0.05608083922412	False	False
C2_04550C_A	0.272897055636303	0.0803774311319799	0.0945894522923555	0.596462367442892	False	False
C3_04100W_B	-0.589842273665815	0.0805633863919214	-0.215755113896941	0.604191726216644	False	False
CR_08650C_B	-0.192474204240064	0.0807962189991523	-0.0417154915304462	0.75541817972459	True	False
CR_05470C_B	0.810668060584501	0.0809568090079173	1.03177845480157	0.026027617976936	True	True
CR_05630W_A	-0.487410885344441	0.0809923896994306	-0.331789529955378	0.295122127914978	True	False
C3_00630W_B	-0.179497376956937	0.0810368896301785	-0.158208900716128	0.127571581097441	False	False
C4_06010C_B	-0.415705601759273	0.0810556674404367	0.0450837101817681	0.896818305147341	False	False
C5_04610W_A	-0.210096793287976	0.0810578569041932	-0.208166441814791	0.0879819194268753	False	False
C4_05530W_A	-0.312718399048003	0.0810578569041932	-0.267871860831986	0.143131901016201	False	False
C2_01040W_B	-0.812119599203992	0.0811402418877068	-0.494397841749986	0.320947570541196	False	False
C1_13120C_A	-0.15622736486305	0.081317937284378	-0.0183681159215727	0.873805438548323	False	False
C5_04400W_A	-0.5227314015121	0.0814015310082125	-0.274228429391071	0.402478493045138	False	False
CR_00510C_A	0.204341006380103	0.0814015310082125	0.397045974990653	0.0015544053025394	True	True
CR_08110W_B	-0.285451546996392	0.0814359876317324	-0.499242766856329	0.0033151065814092	True	True
CR_07090W_A	0.163271527027543	0.0816321670766347	0.290335727147731	0.0031370767975822	True	True
C3_00310C_B	0.384720763765491	0.0818618079353432	0.55377684112835	0.0149005989197829	False	True
C2_01420C_A	-0.365900476069084	0.0820035557284487	-0.617187842401376	0.0054831850419738	False	True
C2_06940C_B	-0.205168999714838	0.0820153676710291	-0.283076540832547	0.0173774557277371	False	True
C4_00580W_B	-0.333614248588698	0.082119815868943	-0.445707993268977	0.024154659525854	False	True
C2_01820C_B	-0.33865504775545	0.0821877873766784	-0.241435657216339	0.248312278750505	False	False
C2_00300C_A	-0.358685517425686	0.0821898610895536	-0.278130007152891	0.199279675886933	False	False
C1_14340C_A	0.307129930775598	0.0822117537707222	0.0712016989483921	0.73542419854884	False	False
C1_04990C_A	-0.300123689521895	0.0823041187099569	-0.215788342638463	0.232849335828583	False	False
C6_04510C_A	-0.309628678509119	0.0823041187099569	-0.169678741786416	0.383760673771046	False	False
C3_06090C_A	-0.203747236202788	0.0823041187099569	-0.184264324134784	0.130230381762597	False	False
C6_03830W_A	0.190985446029859	0.0823041187099569	-0.0376173771353281	0.779464770996487	False	False
C2_08240W_B	-0.181230639358126	0.0823041187099569	-0.318104923395389	0.0034019959960863	False	True
C1_01050C_A	0.226175381609375	0.0823041187099569	0.187611264603911	0.15691987689707	False	False
CR_10230W_B	0.237474449813758	0.0823041187099569	0.120884239498654	0.402218704032835	True	False
C2_00860C_A	0.4824244107054	0.0823066658044983	0.746824162581193	0.0127414036459985	False	True
C5_00900C_B	0.262267949998591	0.0823066658044983	0.123058551149751	0.455017889123208	False	False
C1_11200W_B	0.293090075894008	0.0823608931957214	0.0073772351775469	0.974096620588434	False	False
C3_06770W_B	-0.38170861077223	0.0823840451113574	-0.401903494060811	0.072215025639605	False	False
C7_03490W_B	0.204111387964151	0.0825175271960329	0.23167777673396	0.0474609264045191	False	True
C5_05020C_B	0.198801634058637	0.0827383376161071	0.101817808676382	0.40400199372791	False	False
C1_08050W_B	0.252020911034158	0.0829840528040494	0.124493208127415	0.421544848878785	False	False
CR_04050C_A	-0.162178118860313	0.0832108955665123	-0.174994680528496	0.0615485583520804	True	False
C2_04450W_B	-0.494209663831727	0.083335152843144	-0.375581396516979	0.231856519206482	False	False
C7_03590C_B	-0.25301657166915	0.0833417177869417	-0.598359146969323	0.0002935744244726	False	True
C5_00730W_B	0.209796962660563	0.0833774362279531	0.244356418219451	0.0420586307599727	False	True
CR_00380W_A	-0.382924763824622	0.0835329959362981	-0.180031434814278	0.467912169946563	True	False
C7_01840W_A	-0.193010271879172	0.083640271110929	-0.280762970759436	0.0134475073535117	False	True
C4_06470W_B	-0.206877508022937	0.0837131874265291	-0.338504105536237	0.006325301468404	False	True
C1_02380C_B	-0.718883154196059	0.0837281169623757	-0.790671001923918	0.0763498781921221	False	False
C2_05790C_B	-0.168227994806819	0.0838091733406205	-0.0183271629014815	0.886031000997044	False	False
C2_00810C_A	-0.343087854014632	0.0838575978735527	-0.344544382465012	0.0939719680681339	False	False
C5_05240C_B	-0.468663199140864	0.0839368167225823	-0.458957469705688	0.109468321998948	False	False
C2_04620W_B	0.180051991077904	0.084189734764899	-0.0551657186797508	0.644903025758912	False	False
C1_04180W_A	0.286239392054627	0.0842334991321056	0.626970898511382	0.0005605304119348	False	True
C2_03520C_A	0.32046120042037	0.0842334991321056	0.217273579682	0.250707177126709	False	False
C6_00370C_A	0.350255911909949	0.0842768982195741	0.227517094795694	0.28100246888343	False	False
C1_02480W_B	-0.344734861934199	0.0844720103989343	-0.164286853466264	0.450916315722999	False	False
C7_02240W_A	0.346274002216551	0.0844936273344486	0.485010602839304	0.0156585554742438	False	True
C4_00070C_A	-0.20678212755336	0.0845796232202482	-0.0493498983474017	0.730147363343123	False	False
C2_10720C_B	-0.252282011752533	0.0846056198311617	-0.282301618395478	0.056443580582632	False	False
C4_02220C_B	0.534755707406207	0.0846651960997118	0.714108551715834	0.0242301339732503	False	True
C6_01760W_A	-0.191429658275653	0.0847901512270415	-0.112649378143632	0.330655417284758	False	False
CR_04760C_A	0.268174325400403	0.0848944249393826	0.164803170594695	0.321895702538801	True	False
C6_01380C_A	-0.249243342915565	0.0848944249393826	-0.349977593585749	0.0211684431443426	False	True
C6_01200W_A	-0.311205398526728	0.0849011590087707	-0.070421087992773	0.763269594789675	False	False
C3_04430W_B	0.238577942012715	0.0850237285870094	0.362689640382458	0.0106737209943775	False	True
C4_05200C_A	0.734027884874917	0.085149335027188	0.643391049005149	0.157446162942127	False	False
CR_01330W_A	-0.252733106304586	0.0852316321415927	-0.27134636547173	0.0653428512393796	True	False
C1_07080W_A	-0.344484628160938	0.0852940632580564	-0.164394546898386	0.453693707171313	False	False
C3_02940C_B	0.245316311698918	0.0853032635890795	0.214594578900912	0.141307852834877	False	False
C6_01140C_A	0.501586728664717	0.0853577043804838	0.291180221287261	0.352739290334637	False	False
C4_05210W_A	-0.21819408268142	0.0854037691248099	-0.324612900545875	0.0126668279423274	False	True
CR_05800C_A	-0.407372393794331	0.0854397122328029	-0.223095652496046	0.419718243619691	True	False
C1_08090C_B	0.165018868119602	0.0854397122328029	0.132846229628372	0.170195855647752	False	False
CR_04290W_A	-0.346591188251562	0.0854397122328029	-0.459883415564473	0.0272387733759629	True	True
C7_00360W_A	-0.186736684481556	0.0854397122328029	-0.316307106164104	0.0049739206410392	False	True
C1_11370C_A	-0.253908496566615	0.0854907084345031	-0.178019348376956	0.241896525844283	False	False
C7_01910C_B	0.31387303042186	0.0855685293004779	-0.0685914499991524	0.762012116220663	False	False
CR_00270C_A	-0.265683840085011	0.0855944716290547	-0.368839434853393	0.0215781377407259	True	True
C2_01170C_B	0.158302806626007	0.0857284493638508	0.105100967604767	0.267917513815944	False	False
C1_13970C_B	-0.25080388272244	0.0857648924038349	-0.343583975570524	0.0226599960382679	False	True
C1_10510W_A	-0.317669035751359	0.0857856430219939	-0.209864143103776	0.292108144063721	False	False
C5_03150W_A	0.213306780041936	0.0858665164623337	0.236377404936493	0.0542909271485667	False	False
C3_07780C_B	0.200014193914649	0.08587985074832	0.239581099802553	0.0390301901539185	False	True
C2_09640W_B	-0.326595013331638	0.08587985074832	0.0379104716179812	0.877751520922341	False	False
C6_03230W_A	-0.393860568695795	0.08587985074832	-0.306851269985418	0.186735596530964	False	False
C2_01660C_B	0.27513599219149	0.0859990484456158	0.436148324351701	0.0093531902291331	False	True
C2_07500C_B	-0.25218929142455	0.0860431149090917	-0.10043429335135	0.546955657155928	False	False
C5_00660C_A	-0.200604109908207	0.0860586566074423	-0.0851414670831104	0.504660471545555	False	False
C7_00170W_B	-0.172391415746743	0.0861608760861569	-0.112783139887453	0.277797008837747	False	False
CR_07630C_A	-0.314282811455467	0.0861608760861569	-0.338158259313647	0.0671767941225096	True	False
C2_02340C_A	0.169836414634417	0.0861608760861569	0.227435275716201	0.0222486065261965	False	True
C4_01780C_B	-0.282330995320655	0.0862032085166644	-0.128567990401664	0.475270071799007	False	False
C6_00720C_A	-0.275098929781724	0.086240218933276	-0.0858651144523132	0.641753759456552	False	False
C3_00760W_B	-0.197428585435003	0.0863089252710603	-0.18983158388829	0.0983339427127012	False	False
CR_04040C_B	-0.236971233119133	0.0863569551704089	-0.0588771425651663	0.730081614361155	True	False
C7_00220W_B	-0.447288137246547	0.0863923563601898	-0.229870282303004	0.452120627565328	False	False
C1_09460W_B	-0.212322104603256	0.0865622686306047	-0.122435138009743	0.355899041081838	False	False
CR_04770C_B	0.364081825925202	0.086578026383446	0.378777939051865	0.0662721328931903	True	False
C3_04030C_A	0.219496796644132	0.086578026383446	0.124011117054817	0.355687899197317	False	False
C6_00220C_B	0.90618877566779	0.086578026383446	0.977552400223714	0.0498167274278588	False	True
C7_01620C_B	-0.264485740451651	0.0865836001064907	-0.383880546752936	0.016245717792751	False	True
C7_00490C_B	-0.990975347699934	0.0869531222015403	-0.604581699773312	0.333048161457195	False	False
C4_04150C_A	0.228410853916992	0.0870591306881985	0.202566422820273	0.13070557976694	False	False
C3_03460C_B	0.430371633564099	0.0873517073014319	0.273954957025254	0.300245841818866	False	False
C5_00830C_B	-0.169212571818123	0.0873611458405218	-0.110637546255188	0.281488312198814	False	False
C5_05310W_B	0.211144611158493	0.0874147452057662	0.171107735222383	0.17301134053403	False	False
C4_00600C_B	-0.19368477426016	0.0874719482293721	-0.339714841797322	0.003849632540279	False	True
C1_08570C_B	-0.711401552481186	0.0876830896008813	-0.558740999962954	0.232738576395305	False	False
C7_00930W_A	-0.241510476347822	0.0876830896008813	-0.289316418703033	0.0390857088166705	False	True
C3_07200C_A	0.231626923463873	0.0879152951565428	0.162581510258974	0.255010716797102	False	False
C2_07430C_B	0.244850860627925	0.088007302068113	0.130990998454311	0.394277391756336	False	False
C6_02160W_B	-0.360197089211119	0.088007302068113	0.0112114446287924	0.968480802043515	False	False
C3_06630W_B	-0.500162533276214	0.0880459751604808	-0.285542481369444	0.375675386405848	False	False
C6_01430C_A	-0.195896146058141	0.0880459751604808	-0.10052154464955	0.412026625818292	False	False
